file,parameter,omegapi_-0.054105::ImagNegSign::m1pmS_re,omegapi_-0.054105::ImagNegSign::m1pmS_im,omegapi_-0.054105::RealPosSign::m1pmS_re,omegapi_-0.054105::RealPosSign::m1pmS_im,omegapi_-0.054105::ImagNegSign::m1pmD_re,omegapi_-0.054105::ImagNegSign::m1pmD_im,omegapi_-0.054105::RealPosSign::m1pmD_re,omegapi_-0.054105::RealPosSign::m1pmD_im,omegapi_-0.054105::ImagNegSign::m1p0S_re,omegapi_-0.054105::ImagNegSign::m1p0S_im,omegapi_-0.054105::RealPosSign::m1p0S_re,omegapi_-0.054105::RealPosSign::m1p0S_im,omegapi_-0.054105::ImagNegSign::m1p0D_re,omegapi_-0.054105::ImagNegSign::m1p0D_im,omegapi_-0.054105::RealPosSign::m1p0D_re,omegapi_-0.054105::RealPosSign::m1p0D_im,omegapi_-0.054105::ImagNegSign::m1ppS_re,omegapi_-0.054105::ImagNegSign::m1ppS_im,omegapi_-0.054105::RealPosSign::m1ppS_re,omegapi_-0.054105::RealPosSign::m1ppS_im,omegapi_-0.054105::ImagNegSign::m1ppD_re,omegapi_-0.054105::ImagNegSign::m1ppD_im,omegapi_-0.054105::RealPosSign::m1ppD_re,omegapi_-0.054105::RealPosSign::m1ppD_im,omegapi_-0.054105::ImagPosSign::p1pmS_re,omegapi_-0.054105::ImagPosSign::p1pmS_im,omegapi_-0.054105::RealNegSign::p1pmS_re,omegapi_-0.054105::RealNegSign::p1pmS_im,omegapi_-0.054105::ImagPosSign::p1pmD_re,omegapi_-0.054105::ImagPosSign::p1pmD_im,omegapi_-0.054105::RealNegSign::p1pmD_re,omegapi_-0.054105::RealNegSign::p1pmD_im,omegapi_-0.054105::ImagPosSign::p1p0S_re,omegapi_-0.054105::ImagPosSign::p1p0S_im,omegapi_-0.054105::RealNegSign::p1p0S_re,omegapi_-0.054105::RealNegSign::p1p0S_im,omegapi_-0.054105::ImagPosSign::p1p0D_re,omegapi_-0.054105::ImagPosSign::p1p0D_im,omegapi_-0.054105::RealNegSign::p1p0D_re,omegapi_-0.054105::RealNegSign::p1p0D_im,omegapi_-0.054105::ImagPosSign::p1ppS_re,omegapi_-0.054105::ImagPosSign::p1ppS_im,omegapi_-0.054105::RealNegSign::p1ppS_re,omegapi_-0.054105::RealNegSign::p1ppS_im,omegapi_-0.054105::ImagPosSign::p1ppD_re,omegapi_-0.054105::ImagPosSign::p1ppD_im,omegapi_-0.054105::RealNegSign::p1ppD_re,omegapi_-0.054105::RealNegSign::p1ppD_im,omegapi_-0.054105::ImagNegSign::m1mmP_re,omegapi_-0.054105::ImagNegSign::m1mmP_im,omegapi_-0.054105::RealPosSign::m1mmP_re,omegapi_-0.054105::RealPosSign::m1mmP_im,omegapi_-0.054105::ImagNegSign::m1m0P_re,omegapi_-0.054105::ImagNegSign::m1m0P_im,omegapi_-0.054105::RealPosSign::m1m0P_re,omegapi_-0.054105::RealPosSign::m1m0P_im,omegapi_-0.054105::ImagNegSign::m1mpP_re,omegapi_-0.054105::ImagNegSign::m1mpP_im,omegapi_-0.054105::RealPosSign::m1mpP_re,omegapi_-0.054105::RealPosSign::m1mpP_im,omegapi_-0.054105::ImagPosSign::p1mmP_re,omegapi_-0.054105::ImagPosSign::p1mmP_im,omegapi_-0.054105::RealNegSign::p1mmP_re,omegapi_-0.054105::RealNegSign::p1mmP_im,omegapi_-0.054105::ImagPosSign::p1m0P_re,omegapi_-0.054105::ImagPosSign::p1m0P_im,omegapi_-0.054105::RealNegSign::p1m0P_re,omegapi_-0.054105::RealNegSign::p1m0P_im,omegapi_-0.054105::ImagPosSign::p1mpP_re,omegapi_-0.054105::ImagPosSign::p1mpP_im,omegapi_-0.054105::RealNegSign::p1mpP_re,omegapi_-0.054105::RealNegSign::p1mpP_im,omegapi_0.717330::ImagNegSign::m1pmS_re,omegapi_0.717330::ImagNegSign::m1pmS_im,omegapi_0.717330::RealPosSign::m1pmS_re,omegapi_0.717330::RealPosSign::m1pmS_im,omegapi_0.717330::ImagNegSign::m1pmD_re,omegapi_0.717330::ImagNegSign::m1pmD_im,omegapi_0.717330::RealPosSign::m1pmD_re,omegapi_0.717330::RealPosSign::m1pmD_im,omegapi_0.717330::ImagNegSign::m1p0S_re,omegapi_0.717330::ImagNegSign::m1p0S_im,omegapi_0.717330::RealPosSign::m1p0S_re,omegapi_0.717330::RealPosSign::m1p0S_im,omegapi_0.717330::ImagNegSign::m1p0D_re,omegapi_0.717330::ImagNegSign::m1p0D_im,omegapi_0.717330::RealPosSign::m1p0D_re,omegapi_0.717330::RealPosSign::m1p0D_im,omegapi_0.717330::ImagNegSign::m1ppS_re,omegapi_0.717330::ImagNegSign::m1ppS_im,omegapi_0.717330::RealPosSign::m1ppS_re,omegapi_0.717330::RealPosSign::m1ppS_im,omegapi_0.717330::ImagNegSign::m1ppD_re,omegapi_0.717330::ImagNegSign::m1ppD_im,omegapi_0.717330::RealPosSign::m1ppD_re,omegapi_0.717330::RealPosSign::m1ppD_im,omegapi_0.717330::ImagPosSign::p1pmS_re,omegapi_0.717330::ImagPosSign::p1pmS_im,omegapi_0.717330::RealNegSign::p1pmS_re,omegapi_0.717330::RealNegSign::p1pmS_im,omegapi_0.717330::ImagPosSign::p1pmD_re,omegapi_0.717330::ImagPosSign::p1pmD_im,omegapi_0.717330::RealNegSign::p1pmD_re,omegapi_0.717330::RealNegSign::p1pmD_im,omegapi_0.717330::ImagPosSign::p1p0S_re,omegapi_0.717330::ImagPosSign::p1p0S_im,omegapi_0.717330::RealNegSign::p1p0S_re,omegapi_0.717330::RealNegSign::p1p0S_im,omegapi_0.717330::ImagPosSign::p1p0D_re,omegapi_0.717330::ImagPosSign::p1p0D_im,omegapi_0.717330::RealNegSign::p1p0D_re,omegapi_0.717330::RealNegSign::p1p0D_im,omegapi_0.717330::ImagPosSign::p1ppS_re,omegapi_0.717330::ImagPosSign::p1ppS_im,omegapi_0.717330::RealNegSign::p1ppS_re,omegapi_0.717330::RealNegSign::p1ppS_im,omegapi_0.717330::ImagPosSign::p1ppD_re,omegapi_0.717330::ImagPosSign::p1ppD_im,omegapi_0.717330::RealNegSign::p1ppD_re,omegapi_0.717330::RealNegSign::p1ppD_im,omegapi_0.717330::ImagNegSign::m1mmP_re,omegapi_0.717330::ImagNegSign::m1mmP_im,omegapi_0.717330::RealPosSign::m1mmP_re,omegapi_0.717330::RealPosSign::m1mmP_im,omegapi_0.717330::ImagNegSign::m1m0P_re,omegapi_0.717330::ImagNegSign::m1m0P_im,omegapi_0.717330::RealPosSign::m1m0P_re,omegapi_0.717330::RealPosSign::m1m0P_im,omegapi_0.717330::ImagNegSign::m1mpP_re,omegapi_0.717330::ImagNegSign::m1mpP_im,omegapi_0.717330::RealPosSign::m1mpP_re,omegapi_0.717330::RealPosSign::m1mpP_im,omegapi_0.717330::ImagPosSign::p1mmP_re,omegapi_0.717330::ImagPosSign::p1mmP_im,omegapi_0.717330::RealNegSign::p1mmP_re,omegapi_0.717330::RealNegSign::p1mmP_im,omegapi_0.717330::ImagPosSign::p1m0P_re,omegapi_0.717330::ImagPosSign::p1m0P_im,omegapi_0.717330::RealNegSign::p1m0P_re,omegapi_0.717330::RealNegSign::p1m0P_im,omegapi_0.717330::ImagPosSign::p1mpP_re,omegapi_0.717330::ImagPosSign::p1mpP_im,omegapi_0.717330::RealNegSign::p1mpP_re,omegapi_0.717330::RealNegSign::p1mpP_im,omegapi_1.518436::ImagNegSign::m1pmS_re,omegapi_1.518436::ImagNegSign::m1pmS_im,omegapi_1.518436::RealPosSign::m1pmS_re,omegapi_1.518436::RealPosSign::m1pmS_im,omegapi_1.518436::ImagNegSign::m1pmD_re,omegapi_1.518436::ImagNegSign::m1pmD_im,omegapi_1.518436::RealPosSign::m1pmD_re,omegapi_1.518436::RealPosSign::m1pmD_im,omegapi_1.518436::ImagNegSign::m1p0S_re,omegapi_1.518436::ImagNegSign::m1p0S_im,omegapi_1.518436::RealPosSign::m1p0S_re,omegapi_1.518436::RealPosSign::m1p0S_im,omegapi_1.518436::ImagNegSign::m1p0D_re,omegapi_1.518436::ImagNegSign::m1p0D_im,omegapi_1.518436::RealPosSign::m1p0D_re,omegapi_1.518436::RealPosSign::m1p0D_im,omegapi_1.518436::ImagNegSign::m1ppS_re,omegapi_1.518436::ImagNegSign::m1ppS_im,omegapi_1.518436::RealPosSign::m1ppS_re,omegapi_1.518436::RealPosSign::m1ppS_im,omegapi_1.518436::ImagNegSign::m1ppD_re,omegapi_1.518436::ImagNegSign::m1ppD_im,omegapi_1.518436::RealPosSign::m1ppD_re,omegapi_1.518436::RealPosSign::m1ppD_im,omegapi_1.518436::ImagPosSign::p1pmS_re,omegapi_1.518436::ImagPosSign::p1pmS_im,omegapi_1.518436::RealNegSign::p1pmS_re,omegapi_1.518436::RealNegSign::p1pmS_im,omegapi_1.518436::ImagPosSign::p1pmD_re,omegapi_1.518436::ImagPosSign::p1pmD_im,omegapi_1.518436::RealNegSign::p1pmD_re,omegapi_1.518436::RealNegSign::p1pmD_im,omegapi_1.518436::ImagPosSign::p1p0S_re,omegapi_1.518436::ImagPosSign::p1p0S_im,omegapi_1.518436::RealNegSign::p1p0S_re,omegapi_1.518436::RealNegSign::p1p0S_im,omegapi_1.518436::ImagPosSign::p1p0D_re,omegapi_1.518436::ImagPosSign::p1p0D_im,omegapi_1.518436::RealNegSign::p1p0D_re,omegapi_1.518436::RealNegSign::p1p0D_im,omegapi_1.518436::ImagPosSign::p1ppS_re,omegapi_1.518436::ImagPosSign::p1ppS_im,omegapi_1.518436::RealNegSign::p1ppS_re,omegapi_1.518436::RealNegSign::p1ppS_im,omegapi_1.518436::ImagPosSign::p1ppD_re,omegapi_1.518436::ImagPosSign::p1ppD_im,omegapi_1.518436::RealNegSign::p1ppD_re,omegapi_1.518436::RealNegSign::p1ppD_im,omegapi_1.518436::ImagNegSign::m1mmP_re,omegapi_1.518436::ImagNegSign::m1mmP_im,omegapi_1.518436::RealPosSign::m1mmP_re,omegapi_1.518436::RealPosSign::m1mmP_im,omegapi_1.518436::ImagNegSign::m1m0P_re,omegapi_1.518436::ImagNegSign::m1m0P_im,omegapi_1.518436::RealPosSign::m1m0P_re,omegapi_1.518436::RealPosSign::m1m0P_im,omegapi_1.518436::ImagNegSign::m1mpP_re,omegapi_1.518436::ImagNegSign::m1mpP_im,omegapi_1.518436::RealPosSign::m1mpP_re,omegapi_1.518436::RealPosSign::m1mpP_im,omegapi_1.518436::ImagPosSign::p1mmP_re,omegapi_1.518436::ImagPosSign::p1mmP_im,omegapi_1.518436::RealNegSign::p1mmP_re,omegapi_1.518436::RealNegSign::p1mmP_im,omegapi_1.518436::ImagPosSign::p1m0P_re,omegapi_1.518436::ImagPosSign::p1m0P_im,omegapi_1.518436::RealNegSign::p1m0P_re,omegapi_1.518436::RealNegSign::p1m0P_im,omegapi_1.518436::ImagPosSign::p1mpP_re,omegapi_1.518436::ImagPosSign::p1mpP_im,omegapi_1.518436::RealNegSign::p1mpP_re,omegapi_1.518436::RealNegSign::p1mpP_im,omegapi_2.300344::ImagNegSign::m1pmS_re,omegapi_2.300344::ImagNegSign::m1pmS_im,omegapi_2.300344::RealPosSign::m1pmS_re,omegapi_2.300344::RealPosSign::m1pmS_im,omegapi_2.300344::ImagNegSign::m1pmD_re,omegapi_2.300344::ImagNegSign::m1pmD_im,omegapi_2.300344::RealPosSign::m1pmD_re,omegapi_2.300344::RealPosSign::m1pmD_im,omegapi_2.300344::ImagNegSign::m1p0S_re,omegapi_2.300344::ImagNegSign::m1p0S_im,omegapi_2.300344::RealPosSign::m1p0S_re,omegapi_2.300344::RealPosSign::m1p0S_im,omegapi_2.300344::ImagNegSign::m1p0D_re,omegapi_2.300344::ImagNegSign::m1p0D_im,omegapi_2.300344::RealPosSign::m1p0D_re,omegapi_2.300344::RealPosSign::m1p0D_im,omegapi_2.300344::ImagNegSign::m1ppS_re,omegapi_2.300344::ImagNegSign::m1ppS_im,omegapi_2.300344::RealPosSign::m1ppS_re,omegapi_2.300344::RealPosSign::m1ppS_im,omegapi_2.300344::ImagNegSign::m1ppD_re,omegapi_2.300344::ImagNegSign::m1ppD_im,omegapi_2.300344::RealPosSign::m1ppD_re,omegapi_2.300344::RealPosSign::m1ppD_im,omegapi_2.300344::ImagPosSign::p1pmS_re,omegapi_2.300344::ImagPosSign::p1pmS_im,omegapi_2.300344::RealNegSign::p1pmS_re,omegapi_2.300344::RealNegSign::p1pmS_im,omegapi_2.300344::ImagPosSign::p1pmD_re,omegapi_2.300344::ImagPosSign::p1pmD_im,omegapi_2.300344::RealNegSign::p1pmD_re,omegapi_2.300344::RealNegSign::p1pmD_im,omegapi_2.300344::ImagPosSign::p1p0S_re,omegapi_2.300344::ImagPosSign::p1p0S_im,omegapi_2.300344::RealNegSign::p1p0S_re,omegapi_2.300344::RealNegSign::p1p0S_im,omegapi_2.300344::ImagPosSign::p1p0D_re,omegapi_2.300344::ImagPosSign::p1p0D_im,omegapi_2.300344::RealNegSign::p1p0D_re,omegapi_2.300344::RealNegSign::p1p0D_im,omegapi_2.300344::ImagPosSign::p1ppS_re,omegapi_2.300344::ImagPosSign::p1ppS_im,omegapi_2.300344::RealNegSign::p1ppS_re,omegapi_2.300344::RealNegSign::p1ppS_im,omegapi_2.300344::ImagPosSign::p1ppD_re,omegapi_2.300344::ImagPosSign::p1ppD_im,omegapi_2.300344::RealNegSign::p1ppD_re,omegapi_2.300344::RealNegSign::p1ppD_im,omegapi_2.300344::ImagNegSign::m1mmP_re,omegapi_2.300344::ImagNegSign::m1mmP_im,omegapi_2.300344::RealPosSign::m1mmP_re,omegapi_2.300344::RealPosSign::m1mmP_im,omegapi_2.300344::ImagNegSign::m1m0P_re,omegapi_2.300344::ImagNegSign::m1m0P_im,omegapi_2.300344::RealPosSign::m1m0P_re,omegapi_2.300344::RealPosSign::m1m0P_im,omegapi_2.300344::ImagNegSign::m1mpP_re,omegapi_2.300344::ImagNegSign::m1mpP_im,omegapi_2.300344::RealPosSign::m1mpP_re,omegapi_2.300344::RealPosSign::m1mpP_im,omegapi_2.300344::ImagPosSign::p1mmP_re,omegapi_2.300344::ImagPosSign::p1mmP_im,omegapi_2.300344::RealNegSign::p1mmP_re,omegapi_2.300344::RealNegSign::p1mmP_im,omegapi_2.300344::ImagPosSign::p1m0P_re,omegapi_2.300344::ImagPosSign::p1m0P_im,omegapi_2.300344::RealNegSign::p1m0P_re,omegapi_2.300344::RealNegSign::p1m0P_im,omegapi_2.300344::ImagPosSign::p1mpP_re,omegapi_2.300344::ImagPosSign::p1mpP_im,omegapi_2.300344::RealNegSign::p1mpP_re,omegapi_2.300344::RealNegSign::p1mpP_im,dalitz_alpha,dalitz_beta,dalitz_gamma,dalitz_delta,parScale_-0.054105,parScale_0.717330,parScale_1.518436,parScale_2.300344
/home/kscheuer/volatile/ampToolsFits/omegapi/allPeriods/PARA_0_PARA_135_PERP_45_PERP_90/data/ver03/1m_1p_dsfree/polAngleLower/t_0.23-0.35/mass_1.560-1.580/best.fit,omegapi_-0.054105::ImagNegSign::m1pmS_re,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,0.0,0.0,0.0,0.0,0.0,0.038436,0.039750,0.035995
/home/kscheuer/volatile/ampToolsFits/omegapi/allPeriods/PARA_0_PARA_135_PERP_45_PERP_90/data/ver03/1m_1p_dsfree/polAngleLower/t_0.23-0.35/mass_1.560-1.580/best.fit,omegapi_-0.054105::ImagNegSign::m1pmS_im,-0.219416,1.000000,-0.219416,1.000000,-0.456625,0.115011,-0.456625,0.115011,0.049091,-0.181785,0.049091,-0.181785,-0.269377,-0.358945,-0.269377,-0.358945,-0.069050,0.529646,-0.069050,0.529646,-0.537317,0.406809,-0.537317,0.406809,0.418037,0.078526,0.418037,0.078526,-0.406486,-0.346372,-0.406486,-0.346372,-0.368054,-0.328067,-0.368054,-0.328067,0.228635,0.415723,0.228635,0.415723,-0.385873,0.095298,-0.385873,0.095298,0.279343,0.209742,0.279343,0.209742,0.100875,0.173334,0.100875,0.173334,-0.519654,0.685645,-0.519654,0.685645,-0.163282,0.0,-0.163282,0.0,-0.044806,-0.371604,-0.044806,-0.371604,-0.025625,0.250366,-0.025625,0.250366,0.203563,0.0,0.203563,0.0,-0.219416,1.000000,-0.219416,1.000000,-0.456625,0.115011,-0.456625,0.115011,0.049091,-0.181785,0.049091,-0.181785,-0.269377,-0.358945,-0.269377,-0.358945,-0.069050,0.529646,-0.069050,0.529646,-0.537317,0.406809,-0.537317,0.406809,0.418037,0.078526,0.418037,0.078526,-0.406486,-0.346372,-0.406486,-0.346372,-0.368054,-0.328067,-0.368054,-0.328067,0.228635,0.415723,0.228635,0.415723,-0.385873,0.095298,-0.385873,0.095298,0.279343,0.209742,0.279343,0.209742,0.100875,0.173334,0.100875,0.173334,-0.519654,0.685645,-0.519654,0.685645,-0.163282,0.0,-0.163282,0.0,-0.044806,-0.371604,-0.044806,-0.371604,-0.025625,0.250366,-0.025625,0.250366,0.203563,0.0,0.203563,0.0,-0.219416,1.000000,-0.219416,1.000000,-0.456625,0.115011,-0.456625,0.115011,0.049091,-0.181785,0.049091,-0.181785,-0.269377,-0.358945,-0.269377,-0.358945,-0.069050,0.529646,-0.069050,0.529646,-0.537317,0.406809,-0.537317,0.406809,0.418037,0.078526,0.418037,0.078526,-0.406486,-0.346372,-0.406486,-0.346372,-0.368054,-0.328067,-0.368054,-0.328067,0.228635,0.415723,0.228635,0.415723,-0.385873,0.095298,-0.385873,0.095298,0.279343,0.209742,0.279343,0.209742,0.100875,0.173334,0.100875,0.173334,-0.519654,0.685645,-0.519654,0.685645,-0.163282,0.0,-0.163282,0.0,-0.044806,-0.371604,-0.044806,-0.371604,-0.025625,0.250366,-0.025625,0.250366,0.203563,0.0,0.203563,0.0,-0.219416,1.000000,-0.219416,1.000000,-0.456625,0.115011,-0.456625,0.115011,0.049091,-0.181785,0.049091,-0.181785,-0.269377,-0.358945,-0.269377,-0.358945,-0.069050,0.529646,-0.069050,0.529646,-0.537317,0.406809,-0.537317,0.406809,0.418037,0.078526,0.418037,0.078526,-0.406486,-0.346372,-0.406486,-0.346372,-0.368054,-0.328067,-0.368054,-0.328067,0.228635,0.415723,0.228635,0.415723,-0.385873,0.095298,-0.385873,0.095298,0.279343,0.209742,0.279343,0.209742,0.100875,0.173334,0.100875,0.173334,-0.519654,0.685645,-0.519654,0.685645,-0.163282,0.0,-0.163282,0.0,-0.044806,-0.371604,-0.044806,-0.371604,-0.025625,0.250366,-0.025625,0.250366,0.203563,0.0,0.203563,0.0,0.0,0.0,0.0,0.0,0.0,0.019493,0.022256,0.021496
/home/kscheuer/volatile/ampToolsFits/omegapi/allPeriods/PARA_0_PARA_135_PERP_45_PERP_90/data/ver03/1m_1p_dsfree/polAngleLower/t_0.23-0.35/mass_1.560-1.580/best.fit,omegapi_-0.054105::RealPosSign::m1pmS_re,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,1.000000,-0.219416,1.000000,-0.219416,-0.130332,0.219709,-0.130332,0.219709,-0.258913,0.423855,-0.258913,0.423855,0.377612,0.293517,0.377612,0.293517,-0.319084,-0.338127,-0.319084,-0.338127,0.318773,-0.433295,0.318773,-0.433295,-0.297182,-0.414208,-0.297182,-0.414208,-0.150012,-0.237904,-0.150012,-0.237904,-0.009860,-0.145570,-0.009860,-0.145570,-0.099514,-0.238634,-0.099514,-0.238634,0.014320,-0.321930,0.014320,-0.321930,-0.325238,-0.012958,-0.325238,-0.012958,0.202210,0.272134,0.202210,0.272134,0.294669,-0.327786,0.294669,-0.327786,0.065916,0.0,0.065916,0.0,-0.165623,-0.105756,-0.165623,-0.105756,-0.363237,-0.420015,-0.363237,-0.420015,-0.029874,0.0,-0.029874,0.0,0.0,0.0,0.0,0.0,0.0,0.038436,0.039750,0.035995
